"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"1570395","2015-05-25 23:17:55","c1301466","2.9300","159","74","C","5","<p>Which answer is most suited to&nbsp;<strong>delusions</strong></p>","<p>disorganised speech</p>","<p>false perception in the absence of an external stimulus</p>","<p>abnormality in the content of thought</p>","<p>beliefs that can be explained by the patients cultural background</p>","<p>beliefs consistent with the patients mood</p>","<p>delusions are an abnormality in the content of thought:</p><ul><li>false beliefs that <strong>cannot</strong> be explained by the patients cultural background</li><li>persecutory</li><li>delusions of reference (belief that random events/objects/behaviours are significant to oneself e.g the news is sending&nbsp;<em>you</em> a message)</li><li>delusions of being controlled</li><li>thought interference</li><li>grandiose</li></ul><p>&nbsp;</p><p>B - Hallucinations and all senses can be affected</p>","Case 12, Psychiatry"
"1570500","2015-05-25 23:50:45","1304793","3.0900","121","57","B","5","<p>You are at Wimbledon watching the ladies final where you are subject to the incessant grunting of Serena Williams each time she hits the ball over the net. It comes to light that she is actually suffering from ""tennis elbow"" which could explain some of the noise that she is making on court. What is tennis elbow more commonly known as ?</p>","<p>Medial Epicondylitis</p>","<p>Lateral Epicodylitis</p>","<p>Supra-epicondylitis</p>","<p>Infra-epicondylitis</p>","<p>Medial Tendo-Synovitis</p>","<p>""Tennis elbow"" is a painful musculoskeletal condition which may follow repetitive use of the superficial extensor muscles of the forearm. Inflammation occurs at the common point of origin of these muscles being the lateral epicondyle of the elbow. It is therefore known as lateral epicondylitis. Golfer's elbow is known as medial epicondylitis.</p>","Anatomy, Year 1 Revision"
"1570513","2015-05-25 23:56:05","1300789","3.0000","148","70","C","5","<p>In the haversian systems of cortical bone, what is the name of the structures in which osteocytes 'live'?</p>","<p>Lamellae</p>","<p>Haversian canal</p>","<p>Lacuna</p>","<p>Canaliculi</p>","<p>Cement layer</p>","<p>Osteocytes are found in small space called lacuna, and the filopodia of the osteocytes project into canaliculi (which are tiny canals between lacunae).</p><p><img src=""http://upload.wikimedia.org/wikipedia/commons/3/34/Illu_compact_spongy_bone.jpg"" alt=""bine"" width=""520"" height=""300"" /></p>","Spine, Case 14, Year 1 Revision, Histology, year 1"
"1570528","2015-05-26 00:00:40","1300789","3.0100","148","77","D","5","<p>What is the name of the mineral which makes up the majority of the bone (approximately 70%) at a cellular level?</p>","<p>Calcium</p>","<p>Phosphate</p>","<p>Oxygen</p>","<p>Hydroxyapatite</p>","<p>Oxyapatite</p>","<p><strong>Hydroxyapatite</strong> is the main component of the inorganic material making up the composition of bone at a cellular level. Hydroxyapatite is largely made up of calcium, but also phosphorus and oxygen.</p>","Spine, Case 14, Histology"
"1570532","2015-05-26 00:02:50","1304793","3.1400","130","59","B","5","<p>You are in a musculoskeletal clinic where you get talking to Mr Harris, a 34 year old male. He has come in with a rotator cuff injury where he has injured one of the muscles. Which muscle listed below could he have injured?</p>","<p>Deltoid</p>","<p>Supraspinatus</p>","<p>Teres Major</p>","<p>Latissimus Dorsi</p>","<p>Trapezius</p>","<p>Rotator Cuff Muscles - SITS</p><p>&nbsp;</p><p>Supraspinatus<br />Infraspinatus<br />Teres Minor<br />Subscapularis</p>","Anatomy, Year 1 Revision"
"1570535","2015-05-26 00:05:11","1304793","3.1500","112","53","C","5","<p>You are performing a lower limb neurological examination on a patient in clinic. You place a wisp of cotton wool just inside the patients knee to assess their sensory distirbution for soft touch. What dermatome are you testing?&nbsp;</p>","<p>L1</p>","<p>L2</p>","<p>L3</p>","<p>L4</p>","<p>L5</p>","<p>L3 is inside the knee.</p>","ISCE"
"1570541","2015-05-26 00:09:11","1304793","3.1300","126","52","D","5","<p>You've been asked to examine Mr Gregory's hands. You notice pronounced muscle wasting in the hypothenar eminence with reduced sensation over the medial one and a half digits in his right hand. What nerve is most likely affected?</p>","<p>Right Median Nerve</p>","<p>Right Musculocutaneous Nerve</p>","<p>Right Radial Nerve</p>","<p>Right Ulnar Nerve</p>","<p>Right Recurrent Interosseous Nerve</p>","<p>Ulnar Nerve - innervates all muscles in hand (except the LOAF muscles), innervates hypothenar eminence, sensory distribution = medial one and a half digits.</p><p>&nbsp;</p><p><img src=""../images/view.php?file=115179"" alt=""no description"" width=""356"" height=""326"" /></p>","Anatomy, Year 1 Revision"
"1570549","2015-05-26 00:13:35","c1301466","3.2100","192","82","B","5","<p>the positive symptoms of schizophrenia are caused by:</p>","<p>an increase in dopamine in the mesocortical pathway</p>","<p>an increase in dopamine in the mesolimbic pathway</p>","<p>a decrease in dopamine in the mesocortical pathway</p>","<p>a decrease in dopamine in the mesolimbic pathway</p>","<p>none of the above</p>","<p>positive Sx are caused by an increase in the mesolimbic pathway</p><p>negative Sx are caused by a decrease in the mesocortical pathway</p>","Case 12, Psychiatry"
"1570558","2015-05-26 00:21:29","c1301466","3.1800","188","77","A","5","<p>You have been working with a suicidal patient with schizophrenia for a while now and have found that you need to prescribe them an antipsychotic. Which one would you give them?</p>","<p>Clozapine&nbsp;</p>","<p>Haloperidol</p>","<p>Olanzipine</p>","<p>Quetiapine</p>","<p>Riseperidone</p>","<p>Clozapine is the only drug recommended for suicidal patients. It is also commonly thought to work best, though has lots of side effects like rare but fatal bone marrow suppression and it has also been linked to metabolic syndome</p>","Case 12, Psychiatry"
"1570563","2015-05-26 00:26:28","1304793","3.1400","155","73","A","5","<p>You are on the neuro ward where you're introduced to Mr Phillips, a 23 year old male. You've been asked to test his ankle jerk reflex. What nerve roots does this reflex test ?</p>","<p>S1, S2</p>","<p>S2, S3</p>","<p>L5, S1</p>","<p>L4, L5, S1</p>","<p>S2 only</p>","<p>Reflexes - Count from 1-7</p><p>&nbsp;</p><p>Ankle - S1, S2</p><p>Knee - L3, L4</p><p>Biceps - C5</p><p>Brachioradialis - C6</p><p>Triceps - C7</p>","Anatomy, Case 14, ISCE"
"1570572","2015-05-26 00:33:05","1302473","2.6600","187","87","D","5","<p>The primary gatekeepers to the sick role in modern society are:</p>","<p>Spouses</p>","<p>Parents&nbsp;</p>","<p>Doctors&nbsp;</p>","<p>both B and C</p>","<p>both A and C</p>","<p>&nbsp;</p><p>&nbsp;</p><p>Question taken from Chronic Illness 1 sociology workbook&nbsp;</p><p>&nbsp;</p><p>I'm not 100% sure what the <strong>definition of a gate keeper</strong> is but I think it is this:</p><p>A health care professional, usually a primary care physician or a physician extender, who is the patient's first contact with the health care system and triages the patient's further access to the system.</p>","Sociology, Case 10, Case 11"
"1570574","2015-05-26 00:35:41","1301033","2.6000","157","72","A","5","<p>Mrs Tibbles, and 87 year old lady suddenly develops severe hypertension and progressive deterioration of renal function. You are concerned she may have renal artery stenosis. Which of these imaging methods is the 'gold standard' in imaging renal arteries?</p>","<p>Intra-arterial Digital subtraction angiography</p>","<p>Magnetic resonance angiography</p>","<p>Radionuclide renography with captopril</p>","<p>Renal artery Doppler - ultrasound scan</p>","<p>Spiral CT angiography</p>","<p>Digital subtraction angiography = Intra-arterial method provides gold standard; intravenous approach lacks adequate resolution. This method requires contrast agents (may reduce GFR). (See table in Tims Fluid and electrolyte balance in HF lecture, also quick google search reports this method as gold standard but also most invasive.)</p><p>&nbsp;</p><p>Spiral CT angiography = good 3D images, uses IV contrast (often high volumes needed)</p><p>&nbsp;</p><p>Magnetic resonance angiography = avoids contrast agent, accurate only for main (proximal) vessels, expensive, limited availability&nbsp;</p><p>&nbsp;</p><p>Renal artery Doppler - ultrasound scan = operator dependent; variable sensitivity/specificity&nbsp;</p><p>&nbsp;</p><p>Radionuclide renography with captopril = poor anatomical resolution but sensitive detection of functional stenosis via GFR effects</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>Case 15 - Tim's&nbsp;Fluid and electrolyte balance in HF lecture</p>","Investigations, Cardiology, Case 15, Heart, Heart failure"
"1570587","2015-05-26 00:39:50","1301455","1.9700","178","79","D","5","<p>You are a GP in a surgery in Cardiff. Your next appointment has been booked in advance by Mrs Mears. Mrs Mears is a 35-year-old primigravida, in early pregnancy.</p><p>&nbsp;</p><p>Mrs Mears is very health-conscious. She has never smoked, doesn't drink, eats a diet of mainly green vegetables and exercises regularly. As this is her first pregnancy, and she only plans to have one, she is very keen for nothing to go wrong.</p><p>&nbsp;</p><p>Mrs Mears enters your office and drops onto your desk a rather formidable set of papers. She explains that she has recently had a private work-up of various blood tests and other diagnostic procedures, and wants to discuss the results with you. She is otherwise fit and well.</p><p>&nbsp;</p><p>Of the various tests, these are the results that you take a close look at:</p><p>&nbsp;</p><p><span style=""font-family: 'courier new', courier, monospace;"">Fasting blood glucose &nbsp; &nbsp; &nbsp;4.2&nbsp;</span><span style=""font-family: 'courier new', courier, monospace;"">mmol/L</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">HbA1c &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;27 mmol/mol</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Haemoglobin &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;105 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;(Normal &gt; 105)</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Mean cell volume &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 90 fl &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;(Normal 80 - 100)</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Serum ferritin &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 16 mg/L &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;(Normal &gt; 15)</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">B12 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;195 pg/mL &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;(Normal 200 - 900)</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Blood type (of mother) &nbsp; &nbsp; A -</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Blood type (of father) &nbsp; &nbsp; O +</span></p><p><span style=""font-family: 'courier new', courier, monospace;"">Nuchal Translucency &nbsp; &nbsp; &nbsp; &nbsp;1.3 mm</span></p><p>&nbsp;</p><p><span style=""font-family: arial, helvetica, sans-serif;"">Based on these results (and the limited time you have), what should you be most concerned about?</span></p>","<p>Rhesus incompatibility</p>","<p>Gestational diabetes</p>","<p>B12 deficiency</p>","<p>Anaemia</p>","<p>Down Syndrome</p>","<p>Mrs Mears' mean cell volume is normal for women who are not pregnant, but in pregnancy a score of less than 105 is considered anaemic, and may need iron supplementation, or diet modification.</p><p>&nbsp;</p><p>B12 levels are lower than normal, but this is common in pregnancy, where detectable levels fall. It might be worth to keep monitoring her B12, but a more iron-rich diet such as fish will probably increase it anyway.</p><p>&nbsp;</p><p>Her rhesus type is negative, and her husband's is positive, so there is a chance that her baby is also positive. This could carry a risk of rhesus incompatibility if there were a triggering event. But no such event has occurred yet, and she does not plan to have a second baby.</p><p>&nbsp;</p><p>Her blood glucose and HbA1c are within normal ranges (fasting glucose 3.9-5.5, HbA1c 20-41), so there is no indication of gestational diabetes.</p><p>&nbsp;</p><p>The nuchal translucency test was below 3.5 mm. She is also relatively young, so has a low risk of a child with Down Syndrome.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","Anaemia, Screening, Pregnancy, Case 7, Case 8"
"1570595","2015-05-26 00:46:46","c1301466","2.6800","178","84","D","5","<p>which dopamine receptor activates Adenylyl cyclase?</p>","<p>D2</p>","<p>D3</p>","<p>D4</p>","<p>D5</p>","<p>D6</p>","<p>D1 and 5 are Gs coupled and therefore activate AC. this causes mainly post-synaptic inhibition</p><p>&nbsp;</p><p>D2,3 and 4 are all Gi/Go coupled and therefore inhibit AC. they activate K+ channels and inhibit Ca2+ channels. this causes&nbsp;<strong>pre&nbsp;</strong>and&nbsp;<strong>post</strong> synaptic inhibition.&nbsp;</p>","Neurology, PCS, Case 12, Psychiatry"
